country,IN,Primary only,Government,708746
country,IN,Primary with upper primary,Government,172721
country,IN,Primary with upper primary sec/h.sec,Government,12629
country,IN,Upper primary only,Government,119597
country,IN,Upper primary with sec./h.sec,Government,19569
country,IN,Primary with upper primary sec,Government,13968
country,IN,Upper primary with  sec.,Government,29764
country,IN,Primary only,Private,110739
country,IN,Primary with upper primary,Private,97216
country,IN,Primary with upper primary sec/h.sec,Private,27723
country,IN,Upper primary only,Private,26703
country,IN,Upper primary with sec./h.sec,Private,15917
country,IN,Primary with upper primary sec,Private,33866
country,IN,Upper primary with  sec.,Private,22304
district,532,Primary only,Government,2978
district,532,Primary with upper primary,Government,408
district,532,Primary with upper primary sec/h.sec,Government,9
district,532,Upper primary only,Government,0
district,532,Upper primary with sec./h.sec,Government,10
district,532,Primary with upper primary sec,Government,122
district,532,Upper primary with  sec.,Government,432
district,532,Primary only,Private,71
district,532,Primary with upper primary,Private,302
district,532,Primary with upper primary sec/h.sec,Private,0
district,532,Upper primary only,Private,0
district,532,Upper primary with sec./h.sec,Private,0
district,532,Primary with upper primary sec,Private,247
district,532,Upper primary with  sec.,Private,44
district,146,Primary only,Government,2088
district,146,Primary with upper primary,Government,5
district,146,Primary with upper primary sec/h.sec,Government,1
district,146,Upper primary only,Government,885
district,146,Upper primary with sec./h.sec,Government,9
district,146,Primary with upper primary sec,Government,0
district,146,Upper primary with  sec.,Government,1
district,146,Primary only,Private,958
district,146,Primary with upper primary,Private,347
district,146,Primary with upper primary sec/h.sec,Private,97
district,146,Upper primary only,Private,218
district,146,Upper primary with sec./h.sec,Private,158
district,146,Primary with upper primary sec,Private,49
district,146,Upper primary with  sec.,Private,61
district,474,Primary only,Government,3088
district,474,Primary with upper primary,Government,577
district,474,Primary with upper primary sec/h.sec,Government,9
district,474,Upper primary only,Government,0
district,474,Upper primary with sec./h.sec,Government,1
district,474,Primary with upper primary sec,Government,12
district,474,Upper primary with  sec.,Government,5
district,474,Primary only,Private,3088
district,474,Primary with upper primary,Private,577
district,474,Primary with upper primary sec/h.sec,Private,9
district,474,Upper primary only,Private,0
district,474,Upper primary with sec./h.sec,Private,1
district,474,Primary with upper primary sec,Private,12
district,474,Upper primary with  sec.,Private,5
district,522,Primary only,Government,3088
district,522,Primary with upper primary,Government,577
district,522,Primary with upper primary sec/h.sec,Government,9
district,522,Upper primary only,Government,0
district,522,Upper primary with sec./h.sec,Government,1
district,522,Primary with upper primary sec,Government,12
district,522,Upper primary with  sec.,Government,5
district,522,Primary only,Private,275
district,522,Primary with upper primary,Private,235
district,522,Primary with upper primary sec/h.sec,Private,25
district,522,Upper primary only,Private,0
district,522,Upper primary with sec./h.sec,Private,253
district,522,Primary with upper primary sec,Private,42
district,522,Upper primary with  sec.,Private,392
district,283,Primary only,Government,274
district,283,Primary with upper primary,Government,1
district,283,Primary with upper primary sec/h.sec,Government,0
district,283,Upper primary only,Government,207
district,283,Upper primary with sec./h.sec,Government,0
district,283,Primary with upper primary sec,Government,0
district,283,Upper primary with  sec.,Government,0
district,283,Primary only,Private,34
district,283,Primary with upper primary,Private,162
district,283,Primary with upper primary sec/h.sec,Private,0
district,283,Upper primary only,Private,38
district,283,Upper primary with sec./h.sec,Private,0
district,283,Primary with upper primary sec,Private,0
district,283,Upper primary with  sec.,Private,0
district,119,Primary only,Government,758
district,119,Primary with upper primary,Government,676
district,119,Primary with upper primary sec/h.sec,Government,336
district,119,Upper primary only,Government,6
district,119,Upper primary with sec./h.sec,Government,9
district,119,Primary with upper primary sec,Government,149
district,119,Upper primary with  sec.,Government,0
district,119,Primary only,Private,253
district,119,Primary with upper primary,Private,645
district,119,Primary with upper primary sec/h.sec,Private,153
district,119,Upper primary only,Private,0
district,119,Upper primary with sec./h.sec,Private,15
district,119,Primary with upper primary sec,Private,210
district,119,Upper primary with  sec.,Private,6
district,501,Primary only,Government,603
district,501,Primary with upper primary,Government,390
district,501,Primary with upper primary sec/h.sec,Government,0
district,501,Upper primary only,Government,0
district,501,Upper primary with sec./h.sec,Government,6
district,501,Primary with upper primary sec,Government,3
district,501,Upper primary with  sec.,Government,12
district,501,Primary only,Private,148
district,501,Primary with upper primary,Private,155
district,501,Primary with upper primary sec/h.sec,Private,6
district,501,Upper primary only,Private,1
district,501,Upper primary with sec./h.sec,Private,132
district,501,Primary with upper primary sec,Private,26
district,501,Upper primary with  sec.,Private,112
district,598,Primary only,Government,200
district,598,Primary with upper primary,Government,65
district,598,Primary with upper primary sec/h.sec,Government,20
district,598,Upper primary only,Government,3
district,598,Upper primary with sec./h.sec,Government,30
district,598,Primary with upper primary sec,Government,10
district,598,Upper primary with  sec.,Government,3
district,598,Primary only,Private,229
district,598,Primary with upper primary,Private,83
district,598,Primary with upper primary sec/h.sec,Private,54
district,598,Upper primary only,Private,38
district,598,Upper primary with sec./h.sec,Private,48
district,598,Primary with upper primary sec,Private,59
district,598,Upper primary with  sec.,Private,41
district,143,Primary only,Government,1759
district,143,Primary with upper primary,Government,5
district,143,Primary with upper primary sec/h.sec,Government,3
district,143,Upper primary only,Government,745
district,143,Upper primary with sec./h.sec,Government,11
district,143,Primary with upper primary sec,Government,0
district,143,Upper primary with  sec.,Government,0
district,143,Primary only,Private,752
district,143,Primary with upper primary,Private,171
district,143,Primary with upper primary sec/h.sec,Private,41
district,143,Upper primary only,Private,205
district,143,Upper primary with sec./h.sec,Private,273
district,143,Primary with upper primary sec,Private,24
district,143,Upper primary with  sec.,Private,162
district,465,Primary only,Government,1938
district,465,Primary with upper primary,Government,0
district,465,Primary with upper primary sec/h.sec,Government,0
district,465,Upper primary only,Government,372
district,465,Upper primary with sec./h.sec,Government,1
district,465,Primary with upper primary sec,Government,0
district,465,Upper primary with  sec.,Government,0
district,465,Primary only,Private,27
district,465,Primary with upper primary,Private,52
district,465,Primary with upper primary sec/h.sec,Private,6
district,465,Upper primary only,Private,3
district,465,Upper primary with sec./h.sec,Private,0
district,465,Primary with upper primary sec,Private,5
district,465,Upper primary with  sec.,Private,0
district,175,Primary only,Government,2505
district,175,Primary with upper primary,Government,3
district,175,Primary with upper primary sec/h.sec,Government,9
district,175,Upper primary only,Government,1021
district,175,Upper primary with sec./h.sec,Government,8
district,175,Primary with upper primary sec,Government,1
district,175,Upper primary with  sec.,Government,1
district,175,Primary only,Private,666
district,175,Primary with upper primary,Private,466
district,175,Primary with upper primary sec/h.sec,Private,133
district,175,Upper primary only,Private,318
district,175,Upper primary with sec./h.sec,Private,251
district,175,Primary with upper primary sec,Private,71
district,175,Upper primary with  sec.,Private,124
district,64,Primary only,Government,1412
district,64,Primary with upper primary,Government,1
district,64,Primary with upper primary sec/h.sec,Government,2
district,64,Upper primary only,Government,191
district,64,Upper primary with sec./h.sec,Government,160
district,64,Primary with upper primary sec,Government,0
district,64,Upper primary with  sec.,Government,100
district,64,Primary only,Private,172
district,64,Primary with upper primary,Private,89
district,64,Primary with upper primary sec/h.sec,Private,22
district,64,Upper primary only,Private,25
district,64,Upper primary with sec./h.sec,Private,32
district,64,Primary with upper primary sec,Private,1
district,64,Upper primary with  sec.,Private,16
district,104,Primary only,Government,1129
district,104,Primary with upper primary,Government,1128
district,104,Primary with upper primary sec/h.sec,Government,417
district,104,Upper primary only,Government,20
district,104,Upper primary with sec./h.sec,Government,32
district,104,Primary with upper primary sec,Government,255
district,104,Upper primary with  sec.,Government,5
district,104,Primary only,Private,222
district,104,Primary with upper primary,Private,939
district,104,Primary with upper primary sec/h.sec,Private,450
district,104,Upper primary only,Private,0
district,104,Upper primary with sec./h.sec,Private,41
district,104,Primary with upper primary sec,Private,525
district,104,Upper primary with  sec.,Private,6
district,70,Primary only,Government,489
district,70,Primary with upper primary,Government,2
district,70,Primary with upper primary sec/h.sec,Government,5
district,70,Upper primary only,Government,138
district,70,Upper primary with sec./h.sec,Government,82
district,70,Primary with upper primary sec,Government,0
district,70,Upper primary with  sec.,Government,74
district,70,Primary only,Private,40
district,70,Primary with upper primary,Private,73
district,70,Primary with upper primary sec/h.sec,Private,81
district,70,Upper primary only,Private,1
district,70,Upper primary with sec./h.sec,Private,3
district,70,Primary with upper primary sec,Private,55
district,70,Upper primary with  sec.,Private,4
district,178,Primary only,Government,1354
district,178,Primary with upper primary,Government,0
district,178,Primary with upper primary sec/h.sec,Government,3
district,178,Upper primary only,Government,528
district,178,Upper primary with sec./h.sec,Government,2
district,178,Primary with upper primary sec,Government,0
district,178,Upper primary with  sec.,Government,0
district,178,Primary only,Private,621
district,178,Primary with upper primary,Private,85
district,178,Primary with upper primary sec/h.sec,Private,8
district,178,Upper primary only,Private,451
district,178,Upper primary with sec./h.sec,Private,75
district,178,Primary with upper primary sec,Private,5
district,178,Upper primary with  sec.,Private,42
district,503,Primary only,Government,1003
district,503,Primary with upper primary,Government,727
district,503,Primary with upper primary sec/h.sec,Government,10
district,503,Upper primary only,Government,0
district,503,Upper primary with sec./h.sec,Government,14
district,503,Primary with upper primary sec,Government,10
district,503,Upper primary with  sec.,Government,25
district,503,Primary only,Private,239
district,503,Primary with upper primary,Private,146
district,503,Primary with upper primary sec/h.sec,Private,9
district,503,Upper primary only,Private,0
district,503,Upper primary with sec./h.sec,Private,169
district,503,Primary with upper primary sec,Private,42
district,503,Upper primary with  sec.,Private,200
district,480,Primary only,Government,46
district,480,Primary with upper primary,Government,739
district,480,Primary with upper primary sec/h.sec,Government,0
district,480,Upper primary only,Government,1
district,480,Upper primary with sec./h.sec,Government,1
district,480,Primary with upper primary sec,Government,0
district,480,Upper primary with  sec.,Government,2
district,480,Primary only,Private,27
district,480,Primary with upper primary,Private,158
district,480,Primary with upper primary sec/h.sec,Private,35
district,480,Upper primary only,Private,7
district,480,Upper primary with sec./h.sec,Private,1
district,480,Primary with upper primary sec,Private,24
district,480,Upper primary with  sec.,Private,0
district,49,Primary only,Government,996
district,49,Primary with upper primary,Government,312
district,49,Primary with upper primary sec/h.sec,Government,184
district,49,Upper primary only,Government,207
district,49,Upper primary with sec./h.sec,Government,99
district,49,Primary with upper primary sec,Government,240
district,49,Upper primary with  sec.,Government,122
district,49,Primary only,Private,18
district,49,Primary with upper primary,Private,7
district,49,Primary with upper primary sec/h.sec,Private,15
district,49,Upper primary only,Private,0
district,49,Upper primary with sec./h.sec,Private,9
district,49,Primary with upper primary sec,Private,6
district,49,Upper primary with  sec.,Private,4
district,482,Primary only,Government,401
district,482,Primary with upper primary,Government,655
district,482,Primary with upper primary sec/h.sec,Government,1
district,482,Upper primary only,Government,4
district,482,Upper primary with sec./h.sec,Government,0
district,482,Primary with upper primary sec,Government,1
district,482,Upper primary with  sec.,Government,1
district,482,Primary only,Private,80
district,482,Primary with upper primary,Private,123
district,482,Primary with upper primary sec/h.sec,Private,27
district,482,Upper primary only,Private,67
district,482,Upper primary with sec./h.sec,Private,8
district,482,Primary with upper primary sec,Private,14
district,482,Upper primary with  sec.,Private,0
district,553,Primary only,Government,2651
district,553,Primary with upper primary,Government,590
district,553,Primary with upper primary sec/h.sec,Government,9
district,553,Upper primary only,Government,0
district,553,Upper primary with sec./h.sec,Government,26
district,553,Primary with upper primary sec,Government,19
district,553,Upper primary with  sec.,Government,552
district,553,Primary only,Private,414
district,553,Primary with upper primary,Private,367
district,553,Primary with upper primary sec/h.sec,Private,1
district,553,Upper primary only,Private,0
district,553,Upper primary with sec./h.sec,Private,0
district,553,Primary with upper primary sec,Private,2
district,553,Upper primary with  sec.,Private,370
district,14,Primary only,Government,691
district,14,Primary with upper primary,Government,682
district,14,Primary with upper primary sec/h.sec,Government,2
district,14,Upper primary only,Government,14
district,14,Upper primary with sec./h.sec,Government,5
district,14,Primary with upper primary sec,Government,72
district,14,Upper primary with  sec.,Government,48
district,14,Primary only,Private,88
district,14,Primary with upper primary,Private,187
district,14,Primary with upper primary sec/h.sec,Private,8
district,14,Upper primary only,Private,0
district,14,Upper primary with sec./h.sec,Private,0
district,14,Primary with upper primary sec,Private,88
district,14,Upper primary with  sec.,Private,0
district,260,Primary only,Government,54
district,260,Primary with upper primary,Government,34
district,260,Primary with upper primary sec/h.sec,Government,2
district,260,Upper primary only,Government,1
district,260,Upper primary with sec./h.sec,Government,0
district,260,Primary with upper primary sec,Government,0
district,260,Upper primary with  sec.,Government,2
district,260,Primary only,Private,0
district,260,Primary with upper primary,Private,0
district,260,Primary with upper primary sec/h.sec,Private,0
district,260,Upper primary only,Private,0
district,260,Upper primary with sec./h.sec,Private,0
district,260,Primary with upper primary sec,Private,1
district,260,Upper primary with  sec.,Private,0
district,384,Primary only,Government,1189
district,384,Primary with upper primary,Government,0
district,384,Primary with upper primary sec/h.sec,Government,0
district,384,Upper primary only,Government,392
district,384,Upper primary with sec./h.sec,Government,1
district,384,Primary with upper primary sec,Government,0
district,384,Upper primary with  sec.,Government,0
district,384,Primary only,Private,1189
district,384,Primary with upper primary,Private,0
district,384,Primary with upper primary sec/h.sec,Private,0
district,384,Upper primary only,Private,392
district,384,Upper primary with sec./h.sec,Private,1
district,384,Primary with upper primary sec,Private,0
district,384,Upper primary with  sec.,Private,0
district,461,Primary only,Government,1189
district,461,Primary with upper primary,Government,0
district,461,Primary with upper primary sec/h.sec,Government,0
district,461,Upper primary only,Government,392
district,461,Upper primary with sec./h.sec,Government,1
district,461,Primary with upper primary sec,Government,0
district,461,Upper primary with  sec.,Government,0
district,461,Primary only,Private,25
district,461,Primary with upper primary,Private,117
district,461,Primary with upper primary sec/h.sec,Private,32
district,461,Upper primary only,Private,0
district,461,Upper primary with sec./h.sec,Private,0
district,461,Primary with upper primary sec,Private,31
district,461,Upper primary with  sec.,Private,0
district,209,Primary only,Government,1327
district,209,Primary with upper primary,Government,576
district,209,Primary with upper primary sec/h.sec,Government,0
district,209,Upper primary only,Government,0
district,209,Upper primary with sec./h.sec,Government,1
district,209,Primary with upper primary sec,Government,70
district,209,Upper primary with  sec.,Government,1
district,209,Primary only,Private,41
district,209,Primary with upper primary,Private,134
district,209,Primary with upper primary sec/h.sec,Private,3
district,209,Upper primary only,Private,0
district,209,Upper primary with sec./h.sec,Private,1
district,209,Primary with upper primary sec,Private,1
district,209,Upper primary with  sec.,Private,1
district,616,Primary only,Government,334
district,616,Primary with upper primary,Government,181
district,616,Primary with upper primary sec/h.sec,Government,0
district,616,Upper primary only,Government,4
district,616,Upper primary with sec./h.sec,Government,0
district,616,Primary with upper primary sec,Government,10
district,616,Upper primary with  sec.,Government,1
district,616,Primary only,Private,334
district,616,Primary with upper primary,Private,181
district,616,Primary with upper primary sec/h.sec,Private,0
district,616,Upper primary only,Private,4
district,616,Upper primary with sec./h.sec,Private,0
district,616,Primary with upper primary sec,Private,10
district,616,Upper primary with  sec.,Private,1
district,240,Primary only,Government,334
district,240,Primary with upper primary,Government,181
district,240,Primary with upper primary sec/h.sec,Government,0
district,240,Upper primary only,Government,4
district,240,Upper primary with sec./h.sec,Government,0
district,240,Primary with upper primary sec,Government,10
district,240,Upper primary with  sec.,Government,1
district,240,Primary only,Private,2
district,240,Primary with upper primary,Private,3
district,240,Primary with upper primary sec/h.sec,Private,0
district,240,Upper primary only,Private,0
district,240,Upper primary with sec./h.sec,Private,0
district,240,Primary with upper primary sec,Private,2
district,240,Upper primary with  sec.,Private,0
district,459,Primary only,Government,1110
district,459,Primary with upper primary,Government,0
district,459,Primary with upper primary sec/h.sec,Government,1
district,459,Upper primary only,Government,385
district,459,Upper primary with sec./h.sec,Government,1
district,459,Primary with upper primary sec,Government,0
district,459,Upper primary with  sec.,Government,0
district,459,Primary only,Private,19
district,459,Primary with upper primary,Private,149
district,459,Primary with upper primary sec/h.sec,Private,25
district,459,Upper primary only,Private,1
district,459,Upper primary with sec./h.sec,Private,0
district,459,Primary with upper primary sec,Private,24
district,459,Upper primary with  sec.,Private,0
district,162,Primary only,Government,1063
district,162,Primary with upper primary,Government,1
district,162,Primary with upper primary sec/h.sec,Government,3
district,162,Upper primary only,Government,453
district,162,Upper primary with sec./h.sec,Government,3
district,162,Primary with upper primary sec,Government,0
district,162,Upper primary with  sec.,Government,0
district,162,Primary only,Private,496
district,162,Primary with upper primary,Private,30
district,162,Primary with upper primary sec/h.sec,Private,18
district,162,Upper primary only,Private,320
district,162,Upper primary with sec./h.sec,Private,75
district,162,Primary with upper primary sec,Private,2
district,162,Upper primary with  sec.,Private,23
district,235,Primary only,Government,2350
district,515,Primary only,Government,2350
district,235,Primary with upper primary,Government,1
district,515,Primary with upper primary,Government,1
district,235,Primary with upper primary sec/h.sec,Government,2
district,515,Primary with upper primary sec/h.sec,Government,2
district,235,Upper primary only,Government,1003
district,515,Upper primary only,Government,1003
district,235,Upper primary with sec./h.sec,Government,1
district,515,Upper primary with sec./h.sec,Government,1
district,235,Primary with upper primary sec,Government,1
district,515,Primary with upper primary sec,Government,1
district,235,Upper primary with  sec.,Government,1
district,515,Upper primary with  sec.,Government,1
district,235,Primary only,Private,2350
district,515,Primary only,Private,2350
district,235,Primary with upper primary,Private,1
district,515,Primary with upper primary,Private,1
district,235,Primary with upper primary sec/h.sec,Private,2
district,515,Primary with upper primary sec/h.sec,Private,2
district,235,Upper primary only,Private,1003
district,515,Upper primary only,Private,1003
district,235,Upper primary with sec./h.sec,Private,1
district,515,Upper primary with sec./h.sec,Private,1
district,235,Primary with upper primary sec,Private,1
district,515,Primary with upper primary sec,Private,1
district,235,Upper primary with  sec.,Private,1
district,515,Upper primary with  sec.,Private,1
district,191,Primary only,Government,2350
district,191,Primary with upper primary,Government,1
district,191,Primary with upper primary sec/h.sec,Government,2
district,191,Upper primary only,Government,1003
district,191,Upper primary with sec./h.sec,Government,1
district,191,Primary with upper primary sec,Government,1
district,191,Upper primary with  sec.,Government,1
district,191,Primary only,Private,1008
district,191,Primary with upper primary,Private,99
district,191,Primary with upper primary sec/h.sec,Private,15
district,191,Upper primary only,Private,615
district,191,Upper primary with sec./h.sec,Private,94
district,191,Primary with upper primary sec,Private,5
district,191,Upper primary with  sec.,Private,42
district,2,Primary only,Government,697
district,2,Primary with upper primary,Government,423
district,2,Primary with upper primary sec/h.sec,Government,1
