country,IN,2011,Below Primary,2011,152443617
country,IN,2011,Primary,2011,206855922
country,IN,2011,Middle,2011,168362710
country,IN,2011,Secondary Matric,2011,131562001
country,IN,2011,Graduate Above,2011,69905548
district,532,2011,Below Primary,2011,232470
district,532,2011,Primary,2011,344167
district,532,2011,Middle,2011,281752
district,532,2011,Secondary Matric,2011,225957
district,532,2011,Graduate Above,2011,100226
district,146,2011,Below Primary,2011,600839
district,146,2011,Primary,2011,904836
district,146,2011,Middle,2011,647340
district,146,2011,Secondary Matric,2011,450571
district,146,2011,Graduate Above,2011,199395
district,474,2011,Below Primary,2011,761358
district,474,2011,Primary,2011,1614370
district,474,2011,Middle,2011,805199
district,474,2011,Secondary Matric,2011,1135058
district,474,2011,Graduate Above,2011,839295
district,522,2011,Below Primary,2011,483996
district,522,2011,Primary,2011,833691
district,522,2011,Middle,2011,580959
district,522,2011,Secondary Matric,2011,745895
district,522,2011,Graduate Above,2011,315842
district,283,2011,Below Primary,2011,29332
district,283,2011,Primary,2011,68214
district,283,2011,Middle,2011,100103
district,283,2011,Secondary Matric,2011,78752
district,283,2011,Graduate Above,2011,31310
district,119,2011,Below Primary,2011,379043
district,119,2011,Primary,2011,394576
district,119,2011,Middle,2011,313680
district,119,2011,Secondary Matric,2011,200191
district,119,2011,Graduate Above,2011,172683
district,501,2011,Below Primary,2011,231841
district,501,2011,Primary,2011,328367
district,501,2011,Middle,2011,275264
district,501,2011,Secondary Matric,2011,291391
district,501,2011,Graduate Above,2011,112574
district,598,2011,Below Primary,2011,133039
district,598,2011,Primary,2011,334339
district,598,2011,Middle,2011,418953
district,598,2011,Secondary Matric,2011,573306
district,598,2011,Graduate Above,2011,198858
district,143,2011,Below Primary,2011,456870
district,143,2011,Primary,2011,491605
district,143,2011,Middle,2011,443958
district,143,2011,Secondary Matric,2011,334738
district,143,2011,Graduate Above,2011,172585
district,465,2011,Below Primary,2011,43866
district,465,2011,Primary,2011,44457
district,465,2011,Middle,2011,22410
district,465,2011,Secondary Matric,2011,18213
district,465,2011,Graduate Above,2011,10040
district,175,2011,Below Primary,2011,823863
district,175,2011,Primary,2011,934881
district,175,2011,Middle,2011,738076
district,175,2011,Secondary Matric,2011,596615
district,175,2011,Graduate Above,2011,428871
district,64,2011,Below Primary,2011,90864
district,64,2011,Primary,2011,120029
district,64,2011,Middle,2011,115810
district,64,2011,Secondary Matric,2011,76148
district,64,2011,Graduate Above,2011,37742
district,104,2011,Below Primary,2011,492781
district,104,2011,Primary,2011,492981
district,104,2011,Middle,2011,468628
district,104,2011,Secondary Matric,2011,324050
district,104,2011,Graduate Above,2011,222622
district,70,2011,Below Primary,2011,89558
district,70,2011,Primary,2011,170110
district,70,2011,Middle,2011,161844
district,70,2011,Secondary Matric,2011,163544
district,70,2011,Graduate Above,2011,91472
district,178,2011,Below Primary,2011,342667
district,178,2011,Primary,2011,392873
district,178,2011,Middle,2011,353570
district,178,2011,Secondary Matric,2011,247028
district,178,2011,Graduate Above,2011,194387
district,503,2011,Below Primary,2011,326195
district,503,2011,Primary,2011,468853
district,503,2011,Middle,2011,463051
district,503,2011,Secondary Matric,2011,525116
district,503,2011,Graduate Above,2011,203273
district,480,2011,Below Primary,2011,230474
district,480,2011,Primary,2011,412251
district,480,2011,Middle,2011,120625
district,480,2011,Secondary Matric,2011,149478
district,480,2011,Graduate Above,2011,50999
district,49,2011,Below Primary,2011,197944
district,49,2011,Primary,2011,313874
district,49,2011,Middle,2011,283819
district,49,2011,Secondary Matric,2011,328229
district,49,2011,Graduate Above,2011,142399
district,482,2011,Below Primary,2011,257524
district,482,2011,Primary,2011,560542
district,482,2011,Middle,2011,229013
district,482,2011,Secondary Matric,2011,283571
