country,IN,2011,Primary Only ,Government,2015,1941226
country,IN,2011,Primary With Upper Primary ,Government,2015,1114863
country,IN,2011,Primary With Upper Primary Sec/H.Sec ,Government,2015,229340
country,IN,2011,Upper Primary Only ,Government,2015,437705
country,IN,2011,Upper Primary With Sec./H.Sec ,Government,2015,456013
country,IN,2011,Primary With Upper Primary Sec ,Government,2015,163625
country,IN,2011,Upper Primary With  Sec. ,Government,2015,330559
country,IN,2011,Primary Only ,Private,2015,585448
country,IN,2011,Primary With Upper Primary ,Private,2015,823333
country,IN,2011,Primary With Upper Primary Sec/H.Sec ,Private,2015,649670
country,IN,2011,Upper Primary Only ,Private,2015,129877
country,IN,2011,Upper Primary With Sec./H.Sec ,Private,2015,303839
country,IN,2011,Primary With Upper Primary Sec ,Private,2015,464268
country,IN,2011,Upper Primary With  Sec. ,Private,2015,215130
district,532,2011,Primary Only ,Government,2015,4761
district,532,2011,Primary With Upper Primary ,Government,2015,1736
district,532,2011,Primary With Upper Primary Sec/H.Sec ,Government,2015,105
district,532,2011,Upper Primary Only ,Government,2015,0
district,532,2011,Upper Primary With Sec./H.Sec ,Government,2015,151
district,532,2011,Primary With Upper Primary Sec ,Government,2015,1566
district,532,2011,Upper Primary With  Sec. ,Government,2015,4712
district,532,2011,Primary Only ,Private,2015,450
district,532,2011,Primary With Upper Primary ,Private,2015,2442
district,532,2011,Primary With Upper Primary Sec/H.Sec ,Private,2015,0
district,532,2011,Upper Primary Only ,Private,2015,0
district,532,2011,Upper Primary With Sec./H.Sec ,Private,2015,0
district,532,2011,Primary With Upper Primary Sec ,Private,2015,3602
district,532,2011,Upper Primary With  Sec. ,Private,2015,355
district,146,2011,Primary Only ,Government,2015,7524
district,146,2011,Primary With Upper Primary ,Government,2015,29
district,146,2011,Primary With Upper Primary Sec/H.Sec ,Government,2015,2
district,146,2011,Upper Primary Only ,Government,2015,3028
district,146,2011,Upper Primary With Sec./H.Sec ,Government,2015,163
district,146,2011,Primary With Upper Primary Sec ,Government,2015,0
district,146,2011,Upper Primary With  Sec. ,Government,2015,3
district,146,2011,Primary Only ,Private,2015,3443
district,146,2011,Primary With Upper Primary ,Private,2015,1762
district,146,2011,Primary With Upper Primary Sec/H.Sec ,Private,2015,911
district,146,2011,Upper Primary Only ,Private,2015,746
district,146,2011,Upper Primary With Sec./H.Sec ,Private,2015,1340
