country,IN,2011,PRIMARY WITH UPPER PRIMARY ,Government,2011,181526
country,IN,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Government,2011,13099
country,IN,2011,UPPER PRIMARY ONLY ,Government,2011,102860
country,IN,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Government,2011,55739
country,IN,2011,PRIMARY WITH UPPER PRIMARY ,Private,2011,81725
country,IN,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Private,2011,33610
country,IN,2011,UPPER PRIMARY ONLY ,Private,2011,28093
country,IN,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Private,2011,38903
district,1,2011,PRIMARY WITH UPPER PRIMARY ,Government,2011,717
district,1,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Government,2011,26
district,1,2011,UPPER PRIMARY ONLY ,Government,2011,10
district,1,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Government,2011,44
district,1,2011,PRIMARY WITH UPPER PRIMARY ,Private,2011,106
district,1,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Private,2011,27
district,1,2011,UPPER PRIMARY ONLY ,Private,2011,0
district,1,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Private,2011,0
district,10,2011,PRIMARY WITH UPPER PRIMARY ,Government,2011,223
district,10,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Government,2011,50
district,10,2011,UPPER PRIMARY ONLY ,Government,2011,2
district,10,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Government,2011,11
district,10,2011,PRIMARY WITH UPPER PRIMARY ,Private,2011,201
district,10,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Private,2011,228
district,10,2011,UPPER PRIMARY ONLY ,Private,2011,0
district,10,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Private,2011,0
district,100,2011,PRIMARY WITH UPPER PRIMARY ,Government,2011,556
district,100,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Government,2011,146
district,100,2011,UPPER PRIMARY ONLY ,Government,2011,1
district,100,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Government,2011,118
district,100,2011,PRIMARY WITH UPPER PRIMARY ,Private,2011,617
district,100,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Private,2011,362
district,100,2011,UPPER PRIMARY ONLY ,Private,2011,0
district,100,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Private,2011,40
district,101,2011,PRIMARY WITH UPPER PRIMARY ,Government,2011,584
district,101,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Government,2011,129
district,101,2011,UPPER PRIMARY ONLY ,Government,2011,8
district,101,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Government,2011,145
district,101,2011,PRIMARY WITH UPPER PRIMARY ,Private,2011,608
district,101,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Private,2011,178
district,101,2011,UPPER PRIMARY ONLY ,Private,2011,4
district,101,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Private,2011,22
district,102,2011,PRIMARY WITH UPPER PRIMARY ,Government,2011,765
district,102,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Government,2011,127
district,102,2011,UPPER PRIMARY ONLY ,Government,2011,34
district,102,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Government,2011,221
district,102,2011,PRIMARY WITH UPPER PRIMARY ,Private,2011,549
district,102,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Private,2011,268
district,102,2011,UPPER PRIMARY ONLY ,Private,2011,2
district,102,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Private,2011,14
district,103,2011,PRIMARY WITH UPPER PRIMARY ,Government,2011,763
district,103,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Government,2011,105
district,103,2011,UPPER PRIMARY ONLY ,Government,2011,7
district,103,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Government,2011,286
district,103,2011,PRIMARY WITH UPPER PRIMARY ,Private,2011,469
district,103,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Private,2011,609
district,103,2011,UPPER PRIMARY ONLY ,Private,2011,1
district,103,2011,UPPER PRIMARY WITH SEC./HIGHER SEC. ,Private,2011,52
district,104,2011,PRIMARY WITH UPPER PRIMARY ,Government,2011,1233
district,104,2011,PRIMARY WITH UPPER PRIMARY SEC/HIGHER SEC. ,Government,2011,230
district,104,2011,UPPER PRIMARY ONLY ,Government,2011,13
