country,IN,Primary only,Male,1231723
country,IN,Primary only,Female,1366254
country,IN,Primary with upper primary,Male,1003282
country,IN,Primary with upper primary,Female,998842
country,IN,Primary with upper primary sec/h.sec,Male,545654
country,IN,Primary with upper primary sec/h.sec,Female,343305
country,IN,Upper primary only,Male,196472
country,IN,Upper primary only,Female,377485
country,IN,Upper primary with sec./h.sec,Male,312309
country,IN,Upper primary with sec./h.sec,Female,452992
country,IN,Primary with upper primary sec,Male,362832
country,IN,Primary with upper primary sec,Female,280544
country,IN,Upper primary with  sec.,Male,223629
country,IN,Upper primary with  sec.,Female,326402
district,532,Primary only,Male,1864
district,532,Primary only,Female,3446
district,532,Primary with upper primary,Male,2043
district,532,Primary with upper primary,Female,2245
district,532,Primary with upper primary sec/h.sec,Male,72
district,532,Primary with upper primary sec/h.sec,Female,33
district,532,Upper primary only,Male,0
district,532,Upper primary only,Female,0
district,532,Upper primary with sec./h.sec,Male,55
district,532,Upper primary with sec./h.sec,Female,96
district,532,Primary with upper primary sec,Male,2223
district,532,Primary with upper primary sec,Female,2965
district,532,Upper primary with  sec.,Male,1810
district,532,Upper primary with  sec.,Female,3257
district,146,Primary only,Male,5762
district,146,Primary only,Female,5212
district,146,Primary with upper primary,Male,799
district,146,Primary with upper primary,Female,1037
district,146,Primary with upper primary sec/h.sec,Male,446
district,146,Primary with upper primary sec/h.sec,Female,467
district,146,Upper primary only,Male,1865
district,146,Upper primary only,Female,1909
district,146,Upper primary with sec./h.sec,Male,384
district,146,Upper primary with sec./h.sec,Female,1119
district,146,Primary with upper primary sec,Male,84
district,146,Primary with upper primary sec,Female,185
district,146,Upper primary with  sec.,Male,77
district,146,Upper primary with  sec.,Female,182
district,474,Primary only,Male,2146
district,474,Primary only,Female,416
district,474,Primary with upper primary,Male,15806
district,474,Primary with upper primary,Female,5375
district,474,Primary with upper primary sec/h.sec,Male,2017
district,474,Primary with upper primary sec/h.sec,Female,688
district,474,Upper primary only,Male,804
district,474,Upper primary only,Female,569
district,474,Upper primary with sec./h.sec,Male,12
district,474,Upper primary with sec./h.sec,Female,36
district,474,Primary with upper primary sec,Male,408
district,474,Primary with upper primary sec,Female,96
district,474,Upper primary with  sec.,Male,10
district,474,Upper primary with  sec.,Female,18
district,522,Primary only,Male,4286
district,522,Primary only,Female,5183
district,522,Primary with upper primary,Male,2691
district,522,Primary with upper primary,Female,3134
district,522,Primary with upper primary sec/h.sec,Male,356
district,522,Primary with upper primary sec/h.sec,Female,528
district,522,Upper primary only,Male,0
district,522,Upper primary only,Female,0
district,522,Upper primary with sec./h.sec,Male,1564
district,522,Upper primary with sec./h.sec,Female,5255
district,522,Primary with upper primary sec,Male,303
district,522,Primary with upper primary sec,Female,468
district,522,Upper primary with  sec.,Male,1002
district,522,Upper primary with  sec.,Female,3528
district,283,Primary only,Male,897
district,283,Primary only,Female,449
district,283,Primary with upper primary,Male,1286
district,283,Primary with upper primary,Female,684
district,283,Primary with upper primary sec/h.sec,Male,0
district,283,Primary with upper primary sec/h.sec,Female,0
district,283,Upper primary only,Male,821
district,283,Upper primary only,Female,1070
district,283,Upper primary with sec./h.sec,Male,0
district,283,Upper primary with sec./h.sec,Female,0
district,283,Primary with upper primary sec,Male,0
district,283,Primary with upper primary sec,Female,0
district,283,Upper primary with  sec.,Male,0
district,283,Upper primary with  sec.,Female,0
district,119,Primary only,Male,1613
district,119,Primary only,Female,1366
district,119,Primary with upper primary,Male,5130
district,119,Primary with upper primary,Female,4048
district,119,Primary with upper primary sec/h.sec,Male,4283
district,119,Primary with upper primary sec/h.sec,Female,3482
district,119,Upper primary only,Male,28
district,119,Upper primary only,Female,0
district,119,Upper primary with sec./h.sec,Male,157
district,119,Upper primary with sec./h.sec,Female,170
district,119,Primary with upper primary sec,Male,2196
district,119,Primary with upper primary sec,Female,1806
district,119,Upper primary with  sec.,Male,20
district,119,Upper primary with  sec.,Female,22
district,501,Primary only,Male,1085
district,501,Primary only,Female,1174
district,501,Primary with upper primary,Male,2030
district,501,Primary with upper primary,Female,2327
district,501,Primary with upper primary sec/h.sec,Male,114
district,501,Primary with upper primary sec/h.sec,Female,80
district,501,Upper primary only,Male,1
district,501,Upper primary only,Female,0
district,501,Upper primary with sec./h.sec,Male,715
district,501,Upper primary with sec./h.sec,Female,2157
district,501,Primary with upper primary sec,Male,281
district,501,Primary with upper primary sec,Female,230
district,501,Upper primary with  sec.,Male,441
district,501,Upper primary with  sec.,Female,975
district,598,Primary only,Male,2344
district,598,Primary only,Female,251
district,598,Primary with upper primary,Male,1992
district,598,Primary with upper primary,Female,233
district,598,Primary with upper primary sec/h.sec,Male,2575
district,598,Primary with upper primary sec/h.sec,Female,341
district,598,Upper primary only,Male,275
district,598,Upper primary only,Female,60
district,598,Upper primary with sec./h.sec,Male,2464
district,598,Upper primary with sec./h.sec,Female,772
district,598,Primary with upper primary sec,Male,1525
district,598,Primary with upper primary sec,Female,194
district,598,Upper primary with  sec.,Male,820
district,598,Upper primary with  sec.,Female,182
district,143,Primary only,Male,4535
district,143,Primary only,Female,5053
district,143,Primary with upper primary,Male,674
district,143,Primary with upper primary,Female,645
district,143,Primary with upper primary sec/h.sec,Male,311
district,143,Primary with upper primary sec/h.sec,Female,385
district,143,Upper primary only,Male,1365
district,143,Upper primary only,Female,2038
district,143,Upper primary with sec./h.sec,Male,802
district,143,Upper primary with sec./h.sec,Female,2235
district,143,Primary with upper primary sec,Male,55
district,143,Primary with upper primary sec,Female,109
district,143,Upper primary with  sec.,Male,227
district,143,Upper primary with  sec.,Female,822
district,465,Primary only,Male,1082
district,465,Primary only,Female,2285
district,465,Primary with upper primary,Male,215
district,465,Primary with upper primary,Female,131
district,465,Primary with upper primary sec/h.sec,Male,67
district,465,Primary with upper primary sec/h.sec,Female,24
district,465,Upper primary only,Male,378
district,465,Upper primary only,Female,871
district,465,Upper primary with sec./h.sec,Male,2
district,465,Upper primary with sec./h.sec,Female,24
district,465,Primary with upper primary sec,Male,32
district,465,Primary with upper primary sec,Female,22
district,465,Upper primary with  sec.,Male,0
district,465,Upper primary with  sec.,Female,0
district,175,Primary only,Male,7135
district,175,Primary only,Female,6548
district,175,Primary with upper primary,Male,1330
district,175,Primary with upper primary,Female,1679
district,175,Primary with upper primary sec/h.sec,Male,917
district,175,Primary with upper primary sec/h.sec,Female,1240
district,175,Upper primary only,Male,2538
district,175,Upper primary only,Female,3252
district,175,Upper primary with sec./h.sec,Male,550
