country,IN,2011,Un-covered well,2011,23496100
country,IN,2011,Handpump,2011,103804950
country,IN,2011,Spring,2011,1330516
country,IN,2011,River/Canal,2011,1565963
country,IN,2011,Other sources,2011,3651946
country,IN,2011,Tank/Pond/Lake,2011,2079256
country,IN,2011,Tap water,2011,107686965
country,IN,2011,Tubewell/Borehole,2011,21053054
district,532,2011,Un-covered well,2011,93294
district,532,2011,Handpump,2011,267233
district,532,2011,Spring,2011,2294
district,532,2011,River/Canal,2011,3303
district,532,2011,Other sources,2011,7390
district,532,2011,Tank/Pond/Lake,2011,1521
district,532,2011,Tap water,2011,270862
district,532,2011,Tubewell/Borehole,2011,79354
district,146,2011,Un-covered well,2011,18146
district,146,2011,Handpump,2011,417507
district,146,2011,Spring,2011,96
district,146,2011,River/Canal,2011,477
district,146,2011,Other sources,2011,8058
district,146,2011,Tank/Pond/Lake,2011,1416
district,146,2011,Tap water,2011,224180
district,146,2011,Tubewell/Borehole,2011,96515
district,474,2011,Un-covered well,2011,17376
district,474,2011,Handpump,2011,180755
district,474,2011,Spring,2011,516
district,474,2011,River/Canal,2011,2447
district,474,2011,Other sources,2011,13190
district,474,2011,Tank/Pond/Lake,2011,3407
district,474,2011,Tap water,2011,1265476
district,474,2011,Tubewell/Borehole,2011,158096
district,522,2011,Un-covered well,2011,243307
district,522,2011,Handpump,2011,142331
district,522,2011,Spring,2011,2801
district,522,2011,River/Canal,2011,6091
district,522,2011,Other sources,2011,18379
district,522,2011,Tank/Pond/Lake,2011,5641
district,522,2011,Tap water,2011,454298
district,522,2011,Tubewell/Borehole,2011,76924
district,283,2011,Un-covered well,2011,1798
district,283,2011,Handpump,2011,977
district,283,2011,Spring,2011,10321
district,283,2011,River/Canal,2011,1062
district,283,2011,Other sources,2011,9187
district,283,2011,Tank/Pond/Lake,2011,1171
district,283,2011,Tap water,2011,55588
district,283,2011,Tubewell/Borehole,2011,351
district,119,2011,Un-covered well,2011,54856
district,119,2011,Handpump,2011,149028
district,119,2011,Spring,2011,126
district,119,2011,River/Canal,2011,324
district,119,2011,Other sources,2011,14662
district,119,2011,Tank/Pond/Lake,2011,13917
district,119,2011,Tap water,2011,247504
district,119,2011,Tubewell/Borehole,2011,12999
district,501,2011,Un-covered well,2011,27953
district,501,2011,Handpump,2011,121230
district,501,2011,Spring,2011,297
district,501,2011,River/Canal,2011,1494
district,501,2011,Other sources,2011,2924
district,501,2011,Tank/Pond/Lake,2011,588
district,501,2011,Tap water,2011,229535
district,501,2011,Tubewell/Borehole,2011,36379
district,598,2011,Un-covered well,2011,179060
district,598,2011,Handpump,2011,75715
district,598,2011,Spring,2011,257
district,598,2011,River/Canal,2011,5108
district,598,2011,Other sources,2011,14802
district,598,2011,Tank/Pond/Lake,2011,5721
district,598,2011,Tap water,2011,184698
district,598,2011,Tubewell/Borehole,2011,73399
district,143,2011,Un-covered well,2011,1312
district,143,2011,Handpump,2011,426380
district,143,2011,Spring,2011,63
district,143,2011,River/Canal,2011,139
district,143,2011,Other sources,2011,6454
district,143,2011,Tank/Pond/Lake,2011,567
district,143,2011,Tap water,2011,168309
district,143,2011,Tubewell/Borehole,2011,49598
district,465,2011,Un-covered well,2011,13997
district,465,2011,Handpump,2011,105058
district,465,2011,Spring,2011,661
district,465,2011,River/Canal,2011,3324
district,465,2011,Other sources,2011,317
district,465,2011,Tank/Pond/Lake,2011,373
district,465,2011,Tap water,2011,7327
district,465,2011,Tubewell/Borehole,2011,2190
district,175,2011,Un-covered well,2011,128221
district,175,2011,Handpump,2011,498927
district,175,2011,Spring,2011,924
district,175,2011,River/Canal,2011,1770
district,175,2011,Other sources,2011,4592
district,175,2011,Tank/Pond/Lake,2011,1316
district,175,2011,Tap water,2011,252326
district,175,2011,Tubewell/Borehole,2011,15852
district,64,2011,Un-covered well,2011,940
district,64,2011,Handpump,2011,5856
district,64,2011,Spring,2011,1502
district,64,2011,River/Canal,2011,2135
district,64,2011,Other sources,2011,11918
district,64,2011,Tank/Pond/Lake,2011,1947
district,64,2011,Tap water,2011,112049
district,64,2011,Tubewell/Borehole,2011,37
district,104,2011,Un-covered well,2011,40306
district,104,2011,Handpump,2011,376001
district,104,2011,Spring,2011,138
district,104,2011,River/Canal,2011,169
district,104,2011,Other sources,2011,11388
district,104,2011,Tank/Pond/Lake,2011,7856
district,104,2011,Tap water,2011,189088
district,104,2011,Tubewell/Borehole,2011,196407
district,70,2011,Un-covered well,2011,252
district,70,2011,Handpump,2011,32215
district,70,2011,Spring,2011,51
district,70,2011,River/Canal,2011,32
district,70,2011,Other sources,2011,863
district,70,2011,Tank/Pond/Lake,2011,106
district,70,2011,Tap water,2011,173860
district,70,2011,Tubewell/Borehole,2011,14874
district,178,2011,Un-covered well,2011,408
district,178,2011,Handpump,2011,260490
district,178,2011,Spring,2011,107
district,178,2011,River/Canal,2011,282
district,178,2011,Other sources,2011,3779
district,178,2011,Tank/Pond/Lake,2011,453
district,178,2011,Tap water,2011,97529
district,178,2011,Tubewell/Borehole,2011,853
district,503,2011,Un-covered well,2011,43570
district,503,2011,Handpump,2011,78586
district,503,2011,Spring,2011,363
district,503,2011,River/Canal,2011,517
district,503,2011,Other sources,2011,4239
district,503,2011,Tank/Pond/Lake,2011,612
district,503,2011,Tap water,2011,496146
district,503,2011,Tubewell/Borehole,2011,11118
district,480,2011,Un-covered well,2011,10871
district,480,2011,Handpump,2011,63392
district,480,2011,Spring,2011,46
district,480,2011,River/Canal,2011,1332
district,480,2011,Other sources,2011,12457
