country,IN,2011,Main Workers,2011,363642590
country,IN,2011,Marginal Workers,2011,119715799
country,IN,2011,Non Workers,2011,731170505
district,532,2011,Main Workers,2011,1066460
district,532,2011,Marginal Workers,2011,257207
district,532,2011,Non Workers,2011,1417572
district,146,2011,Main Workers,2011,1050562
district,146,2011,Marginal Workers,2011,339282
district,146,2011,Non Workers,2011,3028953
district,474,2011,Main Workers,2011,2332409
district,474,2011,Marginal Workers,2011,262543
district,474,2011,Non Workers,2011,4619273
district,522,2011,Main Workers,2011,2039455
district,522,2011,Marginal Workers,2011,165135
district,522,2011,Non Workers,2011,2338569
district,283,2011,Main Workers,2011,151410
district,283,2011,Marginal Workers,2011,23226
district,283,2011,Non Workers,2011,225673
district,119,2011,Main Workers,2011,827181
district,119,2011,Marginal Workers,2011,226541
district,119,2011,Non Workers,2011,1529330
district,501,2011,Main Workers,2011,691025
district,501,2011,Marginal Workers,2011,77129
district,501,2011,Non Workers,2011,1045752
district,598,2011,Main Workers,2011,596387
district,598,2011,Marginal Workers,2011,208084
district,598,2011,Non Workers,2011,1323318
district,143,2011,Main Workers,2011,865799
district,143,2011,Marginal Workers,2011,308562
district,143,2011,Non Workers,2011,2499528
district,465,2011,Main Workers,2011,265029
district,465,2011,Marginal Workers,2011,101768
district,465,2011,Non Workers,2011,362202
district,175,2011,Main Workers,2011,1286732
district,175,2011,Marginal Workers,2011,825175
district,175,2011,Non Workers,2011,3842484
district,64,2011,Main Workers,2011,201078
district,64,2011,Marginal Workers,2011,97133
district,64,2011,Non Workers,2011,324295
district,104,2011,Main Workers,2011,1179461
district,104,2011,Marginal Workers,2011,529081
district,104,2011,Non Workers,2011,1965637
district,70,2011,Main Workers,2011,319475
district,70,2011,Marginal Workers,2011,52664
district,70,2011,Non Workers,2011,756211
district,178,2011,Main Workers,2011,440998
district,178,2011,Marginal Workers,2011,346400
district,178,2011,Non Workers,2011,1610490
district,503,2011,Main Workers,2011,1061544
district,503,2011,Marginal Workers,2011,174778
district,503,2011,Non Workers,2011,1652123
district,480,2011,Main Workers,2011,529153
district,480,2011,Marginal Workers,2011,127986
district,480,2011,Non Workers,2011,857051
district,49,2011,Main Workers,2011,787254
district,49,2011,Marginal Workers,2011,130602
district,49,2011,Non Workers,2011,1572800
district,482,2011,Main Workers,2011,690031
district,482,2011,Marginal Workers,2011,154763
district,482,2011,Non Workers,2011,1247951
district,553,2011,Main Workers,2011,1679655
district,553,2011,Marginal Workers,2011,356511
district,553,2011,Non Workers,2011,2044982
district,14,2011,Main Workers,2011,176800
district,14,2011,Marginal Workers,2011,212884
district,14,2011,Non Workers,2011,689008
district,260,2011,Main Workers,2011,9264
district,260,2011,Marginal Workers,2011,1237
district,260,2011,Non Workers,2011,10666
district,384,2011,Main Workers,2011,317547
district,384,2011,Marginal Workers,2011,208973
district,384,2011,Non Workers,2011,747301
district,461,2011,Main Workers,2011,227040
district,461,2011,Marginal Workers,2011,119431
district,461,2011,Non Workers,2011,402766
district,209,2011,Main Workers,2011,696410
district,209,2011,Marginal Workers,2011,373483
