country,IN,2011,Primary Only ,Boys,2013,792586
country,IN,2011,Primary With Upper Primary ,Boys,2013,261754
country,IN,2011,Primary With Upper Primary Sec/H.Sec ,Boys,2013,36258
country,IN,2011,Upper Primary Only ,Boys,2013,133316
country,IN,2011,Upper Primary With Sec./H.Sec ,Boys,2013,31350
country,IN,2011,Primary With Upper Primary Sec ,Boys,2013,44099
country,IN,2011,Upper Primary With  Sec. ,Boys,2013,45171
country,IN,2011,Primary Only ,Girls,2013,793730
country,IN,2011,Primary With Upper Primary ,Girls,2013,263178
country,IN,2011,Primary With Upper Primary Sec/H.Sec ,Girls,2013,36848
country,IN,2011,Upper Primary Only ,Girls,2013,137779
country,IN,2011,Upper Primary With Sec./H.Sec ,Girls,2013,33054
country,IN,2011,Primary With Upper Primary Sec ,Girls,2013,44365
country,IN,2011,Upper Primary With  Sec. ,Girls,2013,48668
district,532,2011,Primary Only ,Boys,2013,1228
district,532,2011,Primary With Upper Primary ,Boys,2013,405
district,532,2011,Primary With Upper Primary Sec/H.Sec ,Boys,2013,56
district,532,2011,Upper Primary Only ,Boys,2013,206
district,532,2011,Upper Primary With Sec./H.Sec ,Boys,2013,48
district,532,2011,Primary With Upper Primary Sec ,Boys,2013,68
district,532,2011,Upper Primary With  Sec. ,Boys,2013,70
district,532,2011,Primary Only ,Girls,2013,1230
district,532,2011,Primary With Upper Primary ,Girls,2013,408
district,532,2011,Primary With Upper Primary Sec/H.Sec ,Girls,2013,57
district,532,2011,Upper Primary Only ,Girls,2013,213
district,532,2011,Upper Primary With Sec./H.Sec ,Girls,2013,51
district,532,2011,Primary With Upper Primary Sec ,Girls,2013,68
district,532,2011,Upper Primary With  Sec. ,Girls,2013,75
district,146,2011,Primary Only ,Boys,2013,1228
district,146,2011,Primary With Upper Primary ,Boys,2013,405
district,146,2011,Primary With Upper Primary Sec/H.Sec ,Boys,2013,56
district,146,2011,Upper Primary Only ,Boys,2013,206
district,146,2011,Upper Primary With Sec./H.Sec ,Boys,2013,48
district,146,2011,Primary With Upper Primary Sec ,Boys,2013,68
district,146,2011,Upper Primary With  Sec. ,Boys,2013,70
district,146,2011,Primary Only ,Girls,2013,1230
district,146,2011,Primary With Upper Primary ,Girls,2013,408
district,146,2011,Primary With Upper Primary Sec/H.Sec ,Girls,2013,57
district,146,2011,Upper Primary Only ,Girls,2013,213
district,146,2011,Upper Primary With Sec./H.Sec ,Girls,2013,51
district,146,2011,Primary With Upper Primary Sec ,Girls,2013,68
district,146,2011,Upper Primary With  Sec. ,Girls,2013,75
district,474,2011,Primary Only ,Boys,2013,1228
district,474,2011,Primary With Upper Primary ,Boys,2013,405
district,474,2011,Primary With Upper Primary Sec/H.Sec ,Boys,2013,56
district,474,2011,Upper Primary Only ,Boys,2013,206
