country,IN,2011,Primary Only ,Good,2014,2372586
country,IN,2011,Primary With Upper Primary ,Good,2014,1765117
country,IN,2011,Primary With Upper Primary Sec/H.Sec ,Good,2014,492644
country,IN,2011,Upper Primary Only ,Good,2014,471894
country,IN,2011,Upper Primary With Sec./H.Sec ,Good,2014,236702
country,IN,2011,Primary With Upper Primary Sec ,Good,2014,391519
country,IN,2011,Upper Primary With  Sec. ,Good,2014,238522
country,IN,2011,Primary Only ,Need Minor Repair,2014,404428
country,IN,2011,Primary With Upper Primary ,Need Minor Repair,2014,184609
country,IN,2011,Primary With Upper Primary Sec/H.Sec ,Need Minor Repair,2014,12155
country,IN,2011,Upper Primary Only ,Need Minor Repair,2014,79137
country,IN,2011,Upper Primary With Sec./H.Sec ,Need Minor Repair,2014,23391
country,IN,2011,Primary With Upper Primary Sec ,Need Minor Repair,2014,24543
country,IN,2011,Upper Primary With  Sec. ,Need Minor Repair,2014,25897
country,IN,2011,Primary Only ,Need Major Repair,2014,296753
country,IN,2011,Primary With Upper Primary ,Need Major Repair,2014,141023
country,IN,2011,Primary With Upper Primary Sec/H.Sec ,Need Major Repair,2014,5285
country,IN,2011,Upper Primary Only ,Need Major Repair,2014,49929
country,IN,2011,Upper Primary With Sec./H.Sec ,Need Major Repair,2014,16329
country,IN,2011,Primary With Upper Primary Sec ,Need Major Repair,2014,14200
country,IN,2011,Upper Primary With  Sec. ,Need Major Repair,2014,18490
district,532,2011,Primary Only ,Good,2014,6689
district,532,2011,Primary With Upper Primary ,Good,2014,4054
district,532,2011,Primary With Upper Primary Sec/H.Sec ,Good,2014,51
district,532,2011,Upper Primary Only ,Good,2014,1
district,532,2011,Upper Primary With Sec./H.Sec ,Good,2014,55
district,532,2011,Primary With Upper Primary Sec ,Good,2014,1086
district,532,2011,Upper Primary With  Sec. ,Good,2014,2941
district,532,2011,Primary Only ,Need Minor Repair,2014,1362
district,532,2011,Primary With Upper Primary ,Need Minor Repair,2014,455
district,532,2011,Primary With Upper Primary Sec/H.Sec ,Need Minor Repair,2014,10
district,532,2011,Upper Primary Only ,Need Minor Repair,2014,0
district,532,2011,Upper Primary With Sec./H.Sec ,Need Minor Repair,2014,0
district,532,2011,Primary With Upper Primary Sec ,Need Minor Repair,2014,106
district,532,2011,Upper Primary With  Sec. ,Need Minor Repair,2014,337
district,532,2011,Primary Only ,Need Major Repair,2014,857
district,532,2011,Primary With Upper Primary ,Need Major Repair,2014,314
district,532,2011,Primary With Upper Primary Sec/H.Sec ,Need Major Repair,2014,0
district,532,2011,Upper Primary Only ,Need Major Repair,2014,0
district,532,2011,Upper Primary With Sec./H.Sec ,Need Major Repair,2014,0
district,532,2011,Primary With Upper Primary Sec ,Need Major Repair,2014,60
district,532,2011,Upper Primary With  Sec. ,Need Major Repair,2014,318
district,146,2011,Primary Only ,Good,2014,10775
district,146,2011,Primary With Upper Primary ,Good,2014,2334
district,146,2011,Primary With Upper Primary Sec/H.Sec ,Good,2014,553
district,146,2011,Upper Primary Only ,Good,2014,3950
district,146,2011,Upper Primary With Sec./H.Sec ,Good,2014,677
district,146,2011,Primary With Upper Primary Sec ,Good,2014,238
district,146,2011,Upper Primary With  Sec. ,Good,2014,126
district,146,2011,Primary Only ,Need Minor Repair,2014,1631
district,146,2011,Primary With Upper Primary ,Need Minor Repair,2014,173
district,146,2011,Primary With Upper Primary Sec/H.Sec ,Need Minor Repair,2014,29
district,146,2011,Upper Primary Only ,Need Minor Repair,2014,556
district,146,2011,Upper Primary With Sec./H.Sec ,Need Minor Repair,2014,13
district,146,2011,Primary With Upper Primary Sec ,Need Minor Repair,2014,2
district,146,2011,Upper Primary With  Sec. ,Need Minor Repair,2014,1
district,146,2011,Primary Only ,Need Major Repair,2014,723
district,146,2011,Primary With Upper Primary ,Need Major Repair,2014,42
district,146,2011,Primary With Upper Primary Sec/H.Sec ,Need Major Repair,2014,1
district,146,2011,Upper Primary Only ,Need Major Repair,2014,171
district,146,2011,Upper Primary With Sec./H.Sec ,Need Major Repair,2014,4
district,146,2011,Primary With Upper Primary Sec ,Need Major Repair,2014,0
district,146,2011,Upper Primary With  Sec. ,Need Major Repair,2014,2
district,474,2011,Primary Only ,Good,2014,2881
district,474,2011,Primary With Upper Primary ,Good,2014,20629
district,474,2011,Primary With Upper Primary Sec/H.Sec ,Good,2014,1791
district,474,2011,Upper Primary Only ,Good,2014,1770
district,474,2011,Upper Primary With Sec./H.Sec ,Good,2014,20
district,474,2011,Primary With Upper Primary Sec ,Good,2014,478
district,474,2011,Upper Primary With  Sec. ,Good,2014,10
district,474,2011,Primary Only ,Need Minor Repair,2014,197
district,474,2011,Primary With Upper Primary ,Need Minor Repair,2014,749
district,474,2011,Primary With Upper Primary Sec/H.Sec ,Need Minor Repair,2014,0
district,474,2011,Upper Primary Only ,Need Minor Repair,2014,153
district,474,2011,Upper Primary With Sec./H.Sec ,Need Minor Repair,2014,0
district,474,2011,Primary With Upper Primary Sec ,Need Minor Repair,2014,0
district,474,2011,Upper Primary With  Sec. ,Need Minor Repair,2014,0
district,474,2011,Primary Only ,Need Major Repair,2014,59
district,474,2011,Primary With Upper Primary ,Need Major Repair,2014,816
district,474,2011,Primary With Upper Primary Sec/H.Sec ,Need Major Repair,2014,0
district,474,2011,Upper Primary Only ,Need Major Repair,2014,75
district,474,2011,Upper Primary With Sec./H.Sec ,Need Major Repair,2014,0
district,474,2011,Primary With Upper Primary Sec ,Need Major Repair,2014,0
district,474,2011,Upper Primary With  Sec. ,Need Major Repair,2014,0
district,522,2011,Primary Only ,Good,2014,9016
district,522,2011,Primary With Upper Primary ,Good,2014,4989
district,522,2011,Primary With Upper Primary Sec/H.Sec ,Good,2014,405
district,522,2011,Upper Primary Only ,Good,2014,0
district,522,2011,Upper Primary With Sec./H.Sec ,Good,2014,2518
district,522,2011,Primary With Upper Primary Sec ,Good,2014,464
district,522,2011,Upper Primary With  Sec. ,Good,2014,2050
district,522,2011,Primary Only ,Need Minor Repair,2014,543
district,522,2011,Primary With Upper Primary ,Need Minor Repair,2014,337
district,522,2011,Primary With Upper Primary Sec/H.Sec ,Need Minor Repair,2014,24
district,522,2011,Upper Primary Only ,Need Minor Repair,2014,0
district,522,2011,Upper Primary With Sec./H.Sec ,Need Minor Repair,2014,86
district,522,2011,Primary With Upper Primary Sec ,Need Minor Repair,2014,27
district,522,2011,Upper Primary With  Sec. ,Need Minor Repair,2014,113
district,522,2011,Primary Only ,Need Major Repair,2014,651
district,522,2011,Primary With Upper Primary ,Need Major Repair,2014,412
district,522,2011,Primary With Upper Primary Sec/H.Sec ,Need Major Repair,2014,4
district,522,2011,Upper Primary Only ,Need Major Repair,2014,0
district,522,2011,Upper Primary With Sec./H.Sec ,Need Major Repair,2014,36
district,522,2011,Primary With Upper Primary Sec ,Need Major Repair,2014,7
district,522,2011,Upper Primary With  Sec. ,Need Major Repair,2014,38
district,283,2011,Primary Only ,Good,2014,662
district,283,2011,Primary With Upper Primary ,Good,2014,1376
district,283,2011,Primary With Upper Primary Sec/H.Sec ,Good,2014,0
district,283,2011,Upper Primary Only ,Good,2014,643
district,283,2011,Upper Primary With Sec./H.Sec ,Good,2014,0
district,283,2011,Primary With Upper Primary Sec ,Good,2014,0
district,283,2011,Upper Primary With  Sec. ,Good,2014,0
district,283,2011,Primary Only ,Need Minor Repair,2014,592
district,283,2011,Primary With Upper Primary ,Need Minor Repair,2014,211
district,283,2011,Primary With Upper Primary Sec/H.Sec ,Need Minor Repair,2014,0
district,283,2011,Upper Primary Only ,Need Minor Repair,2014,344
district,283,2011,Upper Primary With Sec./H.Sec ,Need Minor Repair,2014,0
district,283,2011,Primary With Upper Primary Sec ,Need Minor Repair,2014,0
district,283,2011,Upper Primary With  Sec. ,Need Minor Repair,2014,0
district,283,2011,Primary Only ,Need Major Repair,2014,152
district,283,2011,Primary With Upper Primary ,Need Major Repair,2014,45
district,283,2011,Primary With Upper Primary Sec/H.Sec ,Need Major Repair,2014,0
district,283,2011,Upper Primary Only ,Need Major Repair,2014,68
district,283,2011,Upper Primary With Sec./H.Sec ,Need Major Repair,2014,0
district,283,2011,Primary With Upper Primary Sec ,Need Major Repair,2014,0
district,283,2011,Upper Primary With  Sec. ,Need Major Repair,2014,0
district,119,2011,Primary Only ,Good,2014,2975
district,119,2011,Primary With Upper Primary ,Good,2014,8363
district,119,2011,Primary With Upper Primary Sec/H.Sec ,Good,2014,3782
district,119,2011,Upper Primary Only ,Good,2014,17
district,119,2011,Upper Primary With Sec./H.Sec ,Good,2014,130
district,119,2011,Primary With Upper Primary Sec ,Good,2014,3919
district,119,2011,Upper Primary With  Sec. ,Good,2014,29
district,119,2011,Primary Only ,Need Minor Repair,2014,347
district,119,2011,Primary With Upper Primary ,Need Minor Repair,2014,708
district,119,2011,Primary With Upper Primary Sec/H.Sec ,Need Minor Repair,2014,97
district,119,2011,Upper Primary Only ,Need Minor Repair,2014,4
district,119,2011,Upper Primary With Sec./H.Sec ,Need Minor Repair,2014,7
district,119,2011,Primary With Upper Primary Sec ,Need Minor Repair,2014,304
district,119,2011,Upper Primary With  Sec. ,Need Minor Repair,2014,4
district,119,2011,Primary Only ,Need Major Repair,2014,149
district,119,2011,Primary With Upper Primary ,Need Major Repair,2014,261
district,119,2011,Primary With Upper Primary Sec/H.Sec ,Need Major Repair,2014,84
district,119,2011,Upper Primary Only ,Need Major Repair,2014,3
district,119,2011,Upper Primary With Sec./H.Sec ,Need Major Repair,2014,0
district,119,2011,Primary With Upper Primary Sec ,Need Major Repair,2014,84
district,119,2011,Upper Primary With  Sec. ,Need Major Repair,2014,4
district,501,2011,Primary Only ,Good,2014,1956
district,501,2011,Primary With Upper Primary ,Good,2014,3247
district,501,2011,Primary With Upper Primary Sec/H.Sec ,Good,2014,93
district,501,2011,Upper Primary Only ,Good,2014,0
district,501,2011,Upper Primary With Sec./H.Sec ,Good,2014,905
district,501,2011,Primary With Upper Primary Sec ,Good,2014,299
district,501,2011,Upper Primary With  Sec. ,Good,2014,541
district,501,2011,Primary Only ,Need Minor Repair,2014,273
district,501,2011,Primary With Upper Primary ,Need Minor Repair,2014,363
district,501,2011,Primary With Upper Primary Sec/H.Sec ,Need Minor Repair,2014,0
district,501,2011,Upper Primary Only ,Need Minor Repair,2014,0
district,501,2011,Upper Primary With Sec./H.Sec ,Need Minor Repair,2014,56
district,501,2011,Primary With Upper Primary Sec ,Need Minor Repair,2014,20
district,501,2011,Upper Primary With  Sec. ,Need Minor Repair,2014,58
district,501,2011,Primary Only ,Need Major Repair,2014,166
district,501,2011,Primary With Upper Primary ,Need Major Repair,2014,264
district,501,2011,Primary With Upper Primary Sec/H.Sec ,Need Major Repair,2014,0
district,501,2011,Upper Primary Only ,Need Major Repair,2014,0
district,501,2011,Upper Primary With Sec./H.Sec ,Need Major Repair,2014,14
district,501,2011,Primary With Upper Primary Sec ,Need Major Repair,2014,0
district,501,2011,Upper Primary With  Sec. ,Need Major Repair,2014,27
district,598,2011,Primary Only ,Good,2014,2402
district,598,2011,Primary With Upper Primary ,Good,2014,1759
district,598,2011,Primary With Upper Primary Sec/H.Sec ,Good,2014,1791
